base_error,width,power,trial,reson_factor,eff_error,mem_stab,cycle_score,T_int,I,success,fail_reason
0.06,0.05,4.0,90,9.04118056983675e-09,0.066,0.8636097583396996,1.545389525664322,0.3709631705580809,3.3663922642667585,0,Genetic
0.06,0.05,4.0,91,3.1021633027302757e-15,0.066,0.889056676021226,1.6132430352090714,0.3859062675237515,3.4322455329945476,0,Genetic
0.06,0.05,4.0,92,0.06159886144188922,0.06599909726915738,0.9016533791529583,1.6423353167389891,0.37693409022978175,3.5732572788890047,0,Genetic
0.06,0.05,4.0,93,2.939070917326317e-15,0.066,0.8679226311390835,1.5744998072478598,0.3859554517123317,3.3126928393413073,0,Genetic
0.06,0.05,4.0,94,0.001857102954154623,0.06599999999925422,0.8360648541211098,1.5136107564827725,0.3845999998373151,3.1615831742159375,0,Genetic
0.06,0.05,4.0,95,3.0551831934339146e-06,0.066,0.7842343387097068,1.4303151930736826,0.38687520552297905,2.9481230703091135,0,Genetic
0.06,0.05,4.0,96,2.043306320769736e-11,0.066,0.8297532218072425,1.5068793603835315,0.38056507520312965,3.1939419377546736,0,Genetic
0.06,0.05,4.0,97,0.7305508627001241,0.04814049685299018,0.8623696509102879,1.5768325012161135,0.3689327161225999,3.4826455043110047,1,None
0.06,0.05,4.0,98,4.9454063419227206e-09,0.066,0.846832935982563,1.565720034512502,0.38466168122752586,3.307535623532587,0,Genetic
0.06,0.05,4.0,99,1.0000075996183344e-08,0.066,0.8532584969922515,1.5276648916733702,0.3748577702097259,3.3015694764583436,0,Genetic
0.06,0.05,4.0,100,0.9423600073954953,0.016553571459968497,0.8322805448847621,1.5136592270785179,0.37366089820731224,3.2708698752142933,1,None
0.06,0.05,4.0,101,2.275705978644439e-09,0.066,0.8834093407809085,1.6055645583830085,0.3766817694812315,3.4916828639729123,0,Genetic
0.06,0.05,4.0,102,1.1747291309332304e-10,0.066,0.8265722308272441,1.4913423474326335,0.3814419150900395,3.137843716238308,0,Genetic
0.06,0.05,4.0,103,0.038099404724526574,0.06599986788859795,0.8491767130033867,1.5686035390373463,0.3794119486139159,3.3614484563286258,0,Genetic
0.06,0.05,4.0,104,0.3602741465645482,0.0649436692238584,0.826635917904403,1.4953285950669954,0.375556611571813,3.2052954699540677,0,Genetic
0.06,0.05,4.0,105,1.4787974036566454e-12,0.066,0.8979069972929569,1.6406263111137915,0.3800910486215991,3.551092293347594,0,Genetic
0.06,0.05,4.0,106,8.254047144976175e-11,0.066,0.8976066505814468,1.615428851362889,0.39155453832809234,3.378588940285954,0,Genetic
0.06,0.05,4.0,107,1.3507207694581992e-08,0.066,0.8616873239298,1.5791030461498585,0.3705074157047505,3.4698608236836375,0,Genetic
0.06,0.05,4.0,108,5.872031686413916e-09,0.066,0.7925802343818857,1.4700258862706048,0.37144891671548297,3.1699570647176625,0,Genetic
0.06,0.05,4.0,109,0.450211905313237,0.06342406178731282,0.8389168909423346,1.5207025783063604,0.3878355426360048,3.1699196343877594,0,Genetic
0.06,0.05,4.0,110,0.0015613018084237303,0.06599999999962743,0.8823940625942284,1.5978553549529957,0.3756589812163706,3.4720733912930917,0,Genetic
0.06,0.05,4.0,111,1.4571688011963055e-10,0.066,0.846272901061378,1.530315991538711,0.381449791056828,3.2472230525494488,0,Genetic
0.06,0.05,4.0,112,0.048502327903810684,0.0659996530092686,0.8378759602241588,1.509585608209634,0.37880250451983666,3.218940883028258,0,Genetic
0.06,0.05,4.0,113,0.0016598373023639706,0.06599999999952409,0.8698432295542391,1.5701035214446655,0.3718320374782752,3.4262187695826762,0,Genetic
0.06,0.05,4.0,114,0.08237579396225368,0.0659971128722917,0.8918535439602806,1.6133368291260781,0.3787476322107547,3.486470416174384,0,Genetic
0.06,0.05,4.0,115,2.3275318295331656e-08,0.066,0.8715254285531184,1.5941058256839358,0.3713477060440025,3.496821732930248,0,Genetic
0.06,0.05,4.0,116,0.10763669623594647,0.0659915839370028,0.8500967694878766,1.54887193743013,0.3855902676285031,3.2577841159789727,0,Genetic
0.06,0.05,4.0,117,0.0021685752632706547,0.06599999999861336,0.8211200272886535,1.4763380513081543,0.4020435930403772,2.955157688919559,0,Genetic
0.06,0.05,4.0,118,0.005454448596072668,0.06599999994450281,0.9284168662141987,1.70618888071615,0.37111960602385147,3.819455534666219,0,Genetic
0.06,0.05,4.0,119,0.003334335845749073,0.06599999999224995,0.8354319969343225,1.516916122169511,0.3817912289613515,3.2102766037556534,0,Genetic
0.06,0.05,4.0,120,7.464522850905052e-09,0.066,0.811491893649485,1.500369030632525,0.371179378865567,3.250639612804973,0,Genetic
0.06,0.05,4.0,121,2.952568189373962e-11,0.066,0.8135077147819765,1.4745309097519697,0.3848571334461695,3.067128467584435,0,Genetic
0.06,0.05,4.0,122,4.341716071033323e-05,0.066,0.8284253561068512,1.5083599104723446,0.3842351846940893,3.1616690277969663,0,Genetic
0.06,0.05,4.0,123,0.5269423161539847,0.061165853084880366,0.8891501385100534,1.622243702627071,0.3690110655886893,3.6124629189500714,0,Genetic
0.06,0.05,4.0,124,0.9966747553986756,0.004129820821703365,0.7842464665702078,1.446435094443181,0.3998069112862083,2.8987665580482225,1,None
0.06,0.05,4.0,125,0.0021420277775677505,0.06599999999868003,0.8908984427149614,1.6208988618505118,0.37735704351989935,3.523295890330114,0,Genetic
0.06,0.05,4.0,126,0.005969253849330419,0.06599999992039365,0.834759639410425,1.5176624407795511,0.3741756294484423,3.288970124435129,0,Genetic
0.06,0.05,4.0,127,0.914964381610667,0.022057547463545785,0.86139765944457,1.5481719370064844,0.3854984932697867,3.253058640592853,1,None
0.06,0.05,4.0,128,2.2043889128805153e-07,0.066,0.8512815020800987,1.5833813571986506,0.37607322553276257,3.4235990494801527,0,Genetic
0.06,0.05,4.0,129,1.8884417821329578e-05,0.066,0.8394090034265449,1.5518502873478044,0.3798002904127,3.3156361923675224,0,Genetic
0.06,0.05,4.0,130,0.09728143904291864,0.06599438451222561,0.8929362628307327,1.6108960734527005,0.3887099578658057,3.3908686329783073,0,Genetic
0.06,0.05,4.0,131,0.6791713357096492,0.0526591059822864,0.9731412018885188,1.7632423535341195,0.37362573135221366,3.9365701306406446,0,Genetic
0.06,0.05,4.0,132,0.6830932692163708,0.052348273934792806,0.9028504716292682,1.6593227065752418,0.38236175851726856,3.5745910616522485,0,Genetic
0.06,0.05,4.0,133,0.5703830516772057,0.05936357805760746,0.8685969853233706,1.5779523494243526,0.3853105334132789,3.3392631370897483,0,Genetic
0.06,0.05,4.0,134,0.43354310965188353,0.06378488287750923,0.8275720636409029,1.5465520553002228,0.38473153887566147,3.261096210180294,0,Genetic
0.06,0.05,4.0,135,1.322700302322579e-05,0.066,0.8811968068514935,1.6220919331173753,0.39733681268955967,3.3456426771967136,0,Genetic
0.06,0.05,4.0,136,0.00401442023715462,0.06599999998371608,0.8724804119764563,1.5800231990867342,0.3996092703789482,3.217451668267062,0,Genetic
0.06,0.05,4.0,137,0.008100707379655977,0.06599999973000277,0.8436589641553787,1.5451697387515633,0.381182067869935,3.2884132005456106,0,Genetic
0.06,0.05,4.0,138,0.0029177653729442043,0.06599999999545568,0.8647212496137813,1.5693006325064922,0.36953912891643725,3.4709036704525733,0,Genetic
0.06,0.05,4.0,139,1.5009897646642559e-05,0.066,0.8456723329859851,1.5326065838153906,0.38434209951333265,3.2332342983844686,0,Genetic
0.06,0.05,4.0,140,0.004018122796271007,0.06599999998365594,0.8581686173299194,1.5875671094855235,0.38394503975325367,3.3781547612551255,0,Genetic
0.06,0.05,4.0,141,0.008569930736701653,0.06599999966179752,0.8877957624587901,1.616343188817725,0.37141658130927757,3.563846644855999,0,Genetic
0.06,0.05,4.0,142,0.9091754017345655,0.023159133200994834,0.8855087042603885,1.6063730553476359,0.3987662275645599,3.286722857531377,1,None
0.06,0.05,4.0,143,0.0016275259830323976,0.06599999999956008,0.8224651793129576,1.5132036940037668,0.3804330884272009,3.2046113724291847,0,Genetic
0.06,0.05,4.0,144,0.0020038137468218046,0.06599999999898913,0.8333748204223704,1.5088460533469799,0.376783287895374,3.231736373326235,0,Genetic
0.06,0.05,4.0,145,4.4407988459371514e-07,0.066,0.9083706934427177,1.6575280464709878,0.3663590443012147,3.7237497169602,0,Genetic
0.06,0.05,4.0,146,5.947441056200605e-06,0.066,0.9178387058039862,1.677165584838658,0.3860389060584858,3.5976082030445538,0,Genetic
0.06,0.05,4.0,147,1.67339688853145e-07,0.066,0.8361087766996269,1.5105580537637595,0.37963704871909537,3.210076412893772,0,Genetic
0.06,0.05,4.0,148,8.673557041707542e-09,0.066,0.8704858083402589,1.5757696670525332,0.37101007905368993,3.457316924014483,0,Genetic
0.06,0.05,4.0,149,0.0012783867471615224,0.06599999999983254,0.8428845590420226,1.5547220575541858,0.37732223087546296,3.347783652326027,0,Genetic
0.06,0.05,4.0,150,0.9992978954485993,0.003475902460187331,0.9641570870461811,1.7675190748605014,0.3782142148884633,3.8993868429481724,1,None
0.06,0.05,4.0,151,7.703895558659186e-08,0.066,0.8485940603342317,1.5481548104547496,0.3768226113199095,3.3242391411502616,0,Genetic
0.06,0.05,4.0,152,0.4465186804113693,0.06350755220154596,0.8737114661127574,1.5878652279941232,0.3804851412594402,3.3937982470165675,0,Genetic
0.06,0.05,4.0,153,0.002665553688205293,0.06599999999683469,0.9002606813341258,1.6307477224050855,0.3679581853533417,3.6447164805482175,0,Genetic
0.06,0.05,4.0,154,1.51530963769734e-08,0.066,0.9100081213682977,1.6413481763612925,0.3703761553131121,3.6434458391969518,0,Genetic
0.06,0.05,4.0,155,0.18479432101885904,0.06592688238390577,0.9153873082573729,1.6727316113728832,0.3777601296766939,3.6509754631423035,0,Genetic
0.06,0.05,4.0,156,0.04040684928356928,0.06599983285726986,0.8494324374222098,1.5561209487009406,0.3693347679378547,3.447426762672838,0,Genetic
0.06,0.05,4.0,157,3.6756938714429944e-05,0.066,0.9039789684100883,1.6594276228579032,0.38975024293509347,3.515918373004956,0,Genetic
0.06,0.05,4.0,158,1.3295448685433874e-06,0.066,0.9069109631787805,1.6574856937351905,0.3769481385145201,3.6218633643942124,0,Genetic
0.06,0.05,4.0,159,0.9434104624927279,0.01633272946348731,0.8718650169302965,1.6007999968638646,0.3825060446406747,3.4298670004821994,1,None
0.06,0.05,4.0,160,5.085915555969694e-12,0.066,0.9343131713277394,1.7053347856982028,0.386284772053148,3.6545621365322507,0,Genetic
0.06,0.05,4.0,161,0.00396260193122693,0.06599999998454073,0.8914359964770155,1.614043515832302,0.3890090862186573,3.414329876325118,0,Genetic
0.06,0.05,4.0,162,2.9943849577624525e-06,0.066,0.8462651169339317,1.546219829051706,0.389450142720573,3.222755055767397,0,Genetic
0.06,0.05,4.0,163,0.29353479507472957,0.06553451477855445,0.8355838727755661,1.5320386333374378,0.3891784329485183,3.187072486423899,0,Genetic
0.06,0.05,4.0,164,0.9605865906878426,0.01261569168481057,0.88388338331554,1.6244470129993054,0.37356950066271655,3.5556509064912802,1,None
0.06,0.05,4.0,165,0.9838577952780634,0.007251488873843147,0.8550032920357834,1.5793521715547407,0.39338064657176797,3.2782925922092114,1,None
0.06,0.05,4.0,166,0.9797884552014384,0.008217435553036072,0.8955450632685873,1.6379256542529428,0.3825057162961906,3.5154523532912454,1,None
0.06,0.05,4.0,167,9.55325701480656e-08,0.066,0.8237668546928607,1.4831380782916668,0.3716140429958761,3.216636782186367,0,Genetic
0.06,0.05,4.0,168,0.4637140061404083,0.06310086529123371,0.8323728171598136,1.524909705831768,0.38062524917612034,3.2502186828685766,0,Genetic
0.06,0.05,4.0,169,1.8412835188661314e-08,0.066,0.8366909642882625,1.5221304170175853,0.3701529797041852,3.334049521094111,0,Genetic
0.06,0.05,4.0,170,0.0002554106064636832,0.06599999999999974,0.8404773791396515,1.5184600167504747,0.38059094754268835,3.2184544103573294,0,Genetic
0.06,0.05,4.0,171,0.0017503477898409103,0.06599999999941147,0.9125297394045239,1.6315715335212684,0.38725011726464886,3.4555701330770456,0,Genetic
0.06,0.05,4.0,172,0.13942395991098733,0.06597630715603127,0.8416856116019462,1.543612254193908,0.37156130282806843,3.3760214036224387,0,Genetic
0.06,0.05,4.0,173,4.543250991783776e-05,0.066,0.901593779551757,1.652207034430061,0.3808045725498013,3.55944571126385,0,Genetic
0.06,0.05,4.0,174,0.0073802538094168875,0.06599999981398295,0.8966835612168854,1.611398502520645,0.38429825255987554,3.442472340682937,0,Genetic
0.06,0.05,4.0,175,7.175189993933354e-15,0.066,0.9066378300325866,1.6414656318254481,0.3851390695855711,3.5144087338571635,0,Genetic
0.06,0.05,4.0,176,6.26745771379179e-07,0.066,0.8887524117759521,1.6180901253748576,0.39473983492766435,3.3619718034656696,0,Genetic
0.06,0.05,4.0,177,0.1778498027428586,0.06593726916156555,0.918263676271216,1.6644486192676295,0.38868252113735086,3.5342912308192607,0,Genetic
0.06,0.05,4.0,178,6.610138997217985e-11,0.066,0.8368491191475843,1.5338230238315278,0.37627136785886295,3.297055824941025,0,Genetic
0.06,0.05,4.0,179,0.6577227324669795,0.054266192736769275,0.8220386443848055,1.50598488306784,0.38021046594271424,3.1985107453515997,0,Genetic
0.06,0.05,4.0,180,8.655361280612538e-11,0.066,0.862201792025858,1.575321707558159,0.3759920555335566,3.417248877544304,0,Genetic
0.06,0.05,4.0,181,0.12958091117720238,0.06598232205987288,0.8558605376669624,1.5473473585434678,0.37771564549050923,3.3291723015336045,0,Genetic
0.06,0.05,4.0,182,9.19260442761948e-15,0.066,0.9708519986649311,1.7656976624127971,0.39116665641569554,3.7578006285956067,0,Genetic
0.06,0.05,4.0,183,0.038798617589213644,0.06599985792013102,0.9150136780372097,1.6547288395193378,0.3888099861000157,3.518504177445045,0,Genetic
0.06,0.05,4.0,184,0.0014292796180423444,0.06599999999973834,0.8700197828319194,1.574170510697181,0.3562071717049891,3.616718198201098,0,Genetic
0.06,0.05,4.0,185,0.2521813459219115,0.06574641744463436,0.8924128217142433,1.6138744581683504,0.3770240965860007,3.506482140534412,0,Genetic
0.06,0.05,4.0,186,0.004946243625867537,0.06599999996247079,0.8746575145476945,1.6021330119874337,0.3705434577832841,3.5312260867537635,0,Genetic
0.06,0.05,4.0,187,0.037504721463284735,0.06599987594584394,0.8674679420655778,1.5538344280620544,0.3723653036395169,3.4013976532151116,0,Genetic
0.06,0.05,4.0,188,4.37251565272332e-11,0.066,0.9119399619697028,1.6518583666053421,0.3951528719336692,3.442551871427832,0,Genetic
0.06,0.05,4.0,189,0.017995974298671277,0.06599999342389108,0.8551337011217369,1.5559397518997078,0.3865630187457798,3.273007919583481,0,Genetic
0.06,0.05,4.0,190,0.29059729594838557,0.06555286999341112,0.8419078671868502,1.5385804407328112,0.362226681423539,3.447193111303287,0,Genetic
0.06,0.05,4.0,191,0.17179981731716587,0.06594537916542945,0.8136932791213691,1.4956458903255876,0.3835885264142993,3.133239699719771,0,Genetic
0.06,0.05,4.0,192,0.004037780361163149,0.06599999998333374,0.8601272336205842,1.5718198065722455,0.38731185808512447,3.2995128583395656,0,Genetic
0.06,0.05,4.0,193,0.000984860116620609,0.06599999999994102,0.879808035234195,1.5976351453285162,0.38219340846607636,3.4094173075087997,0,Genetic
0.06,0.05,4.0,194,0.5372819237397546,0.06077511833730547,0.8717221026063474,1.5879530571087352,0.3795132906905124,3.431244378519625,0,Genetic
0.06,0.05,4.0,195,3.443742439534008e-05,0.066,0.8457703628955492,1.5238798090675962,0.37618706530453894,3.2799222001668813,0,Genetic
0.06,0.05,4.0,196,0.9955570320331302,0.004406892163239217,0.8806055091968439,1.6047475761166714,0.372538213517618,3.5127077239256206,1,None
0.06,0.05,4.0,197,0.014661622047241484,0.06599999710268563,0.8917670972170755,1.6380258658452238,0.3675140251652606,3.6630776242186545,0,Genetic
0.06,0.05,4.0,198,2.169289692351224e-05,0.066,0.8910261557178659,1.6248372515392686,0.40113874443424624,3.325695686820632,0,Genetic
0.06,0.05,4.0,199,0.11758401566310901,0.06598801437481273,0.87467706569483,1.5881851323386043,0.36951664739439805,3.515247915146046,0,Genetic
0.06,0.05,4.0,200,3.4509537049678265e-06,0.066,0.917086994525548,1.6592334301231304,0.3818732290266043,3.5875641814269597,0,Genetic
0.06,0.05,4.0,201,2.5465825821234122e-08,0.066,0.9191165481820308,1.652473949884656,0.39164551927803687,3.4838601331439785,0,Genetic
0.06,0.05,4.0,202,1.1474759088402598e-07,0.066,0.8909087205735617,1.6363844248147137,0.38005544156672383,3.5348665287576884,0,Genetic
0.06,0.05,4.0,203,4.865322241941556e-10,0.066,0.9027379322988087,1.6483347410956688,0.3847530454356727,3.53276510544984,0,Genetic
0.06,0.05,4.0,204,0.037732676352707384,0.06599987290221473,0.8636440604052809,1.5840560242850705,0.3804474188173942,3.4045327581550273,0,Genetic
0.06,0.05,4.0,205,0.027839830146414484,0.06599996233535609,0.8551454624849074,1.583746859581721,0.3775573997414579,3.4240641994893224,0,Genetic
0.06,0.05,4.0,206,0.21492788802241072,0.06586620538771265,0.8753611102955388,1.596218451527582,0.3877106142170154,3.367714745636489,0,Genetic
0.06,0.05,4.0,207,1.190744414272381e-12,0.066,0.8261445320875253,1.5273416674834996,0.3803188176343986,3.2605400602186156,0,Genetic
0.06,0.05,4.0,208,0.16417493547200257,0.06595444931022575,0.8524669808296211,1.5566705952308952,0.3849300976201607,3.292430345225317,0,Genetic
0.06,0.05,4.0,209,0.09873240889733559,0.06599404191803489,0.816993311877291,1.5042787366371793,0.3646819506017151,3.3218044318018523,0,Genetic
0.06,0.05,4.0,210,1.2093413168862156e-08,0.066,0.86288695051068,1.5780403026252408,0.379674740048515,3.3920510956020986,0,Genetic
0.06,0.05,4.0,211,5.2493744494615575e-12,0.066,0.8603461919359615,1.5841903950768754,0.3856125978318073,3.3487940321550913,0,Genetic
0.06,0.05,4.0,212,2.0340940609345774e-09,0.066,0.7823865880060155,1.4044612100957257,0.37645685166442805,2.9736093465087463,0,Genetic
0.06,0.05,4.0,213,0.4254693504044159,0.06394533670958244,0.8280847483813719,1.5059792077597929,0.3729833637040416,3.258789431666938,0,Genetic
0.06,0.05,4.0,214,1.5619683809538107e-06,0.066,0.862286035192393,1.5642639362656785,0.3960431959089836,3.208569591917773,0,Genetic
0.06,0.05,4.0,215,1.436515201744512e-07,0.066,0.8860009776594949,1.5944361291491944,0.3800089833849371,3.431754559180904,0,Genetic
0.06,0.05,4.0,216,3.11476020493366e-07,0.066,0.8597476649522656,1.5681080006611245,0.3766873363323785,3.392454922441983,0,Genetic
0.06,0.05,4.0,217,0.08974571178473423,0.06599593254865815,0.8822361343280294,1.6079208317212417,0.37873822722490913,3.470087850724221,0,Genetic
0.06,0.05,4.0,218,0.22704427556739437,0.06583338666130038,0.9167085606418723,1.6543645742041186,0.3924773930349821,3.483990558745878,0,Genetic
0.06,0.05,4.0,219,0.038871063560930175,0.06599985685597151,0.8419972944166382,1.5328426666929629,0.3845022922048446,3.2235557994945774,0,Genetic
0.06,0.05,4.0,220,7.630034222200384e-11,0.066,0.851069659618672,1.5661781233723127,0.3761228463551287,3.39155421051126,0,Genetic
0.06,0.05,4.0,221,0.0020823068999825207,0.06599999999882118,0.9497174206678258,1.7383538017960334,0.38399309838761747,3.7607843457554804,0,Genetic
0.06,0.05,4.0,222,8.258176618563769e-07,0.066,0.8657621625767694,1.5842649462035663,0.3795912816432513,3.4167014752917293,0,Genetic
0.06,0.05,4.0,223,0.5756620943280584,0.059114458910132194,0.8595181725731387,1.5641727924994995,0.3731695077886917,3.4117908465283087,0,Genetic
0.06,0.05,4.0,224,0.5792630821944412,0.05894054874341448,0.7826040417192948,1.437497084627939,0.37317091226897703,3.081525712210847,0,Genetic
0.06,0.05,4.0,225,0.423620589847665,0.06398081652547441,0.8267938292092554,1.5026430204537,0.37669685695636923,3.203250804437021,0,Genetic
0.06,0.05,4.0,226,0.0003028265325604803,0.06599999999999948,0.8711069935217968,1.590462073737803,0.3891886060386711,3.33874307464702,0,Genetic
0.06,0.05,4.0,227,0.31532272690873225,0.06538014710263043,0.8399238990636284,1.5514853601324505,0.3937321353570719,3.2094887809716672,0,Genetic
0.06,0.05,4.0,228,0.49359895606985554,0.06227810196606718,0.879435026166633,1.5856881680564534,0.38781538026344314,3.3344956121042655,0,Genetic
0.06,0.05,4.0,229,0.6553906682010534,0.054431726325151024,0.8956963577037933,1.6461472518343867,0.3944668619233577,3.4379506128228234,0,Genetic
0.06,0.05,4.0,230,6.514084756534153e-09,0.066,0.8666467998068825,1.5662871099857802,0.3916651635389904,3.250112473284611,0,Genetic
0.06,0.05,4.0,231,0.0016605951253118923,0.06599999999952322,0.8138818099263987,1.4941716936582499,0.3898190395910583,3.0768107633246453,0,Genetic
0.06,0.05,4.0,232,1.1115510298020895e-07,0.066,0.8703488855506263,1.5844643208495233,0.3845299144763478,3.366207981606843,0,Genetic
0.06,0.05,4.0,233,0.0008345088119258188,0.0659999999999696,0.8841866539990186,1.6156196144108201,0.37252994960776575,3.5588542920847623,0,Genetic
0.06,0.05,4.0,234,0.012728584684872684,0.06599999835415851,0.8793239901808559,1.607882103537845,0.3823833311672667,3.440496275812919,0,Genetic
0.06,0.05,4.0,235,0.0009973971508622152,0.06599999999993796,0.8282685073727508,1.4894089875837,0.38404398107431376,3.1197995089761896,0,Genetic
0.06,0.05,4.0,236,0.7078127633098005,0.0502623059112772,0.8876820117076681,1.6092664019624405,0.3689417009856361,3.5863463896598624,0,Genetic
0.06,0.05,4.0,237,4.0068826308167644e-07,0.066,0.8605426894737387,1.5556013857951139,0.36648644090445687,3.442683010468316,0,Genetic
0.06,0.05,4.0,238,0.0001659202742782913,0.06599999999999996,0.920295073604513,1.6675272973078643,0.37921936749188917,3.6243277181598144,0,Genetic
0.06,0.05,4.0,239,0.7474955047776302,0.046424994986472824,0.8422506303679969,1.5391340419826613,0.3815661733257136,3.264109851582888,1,None
0.06,0.05,4.0,240,0.002224312791842062,0.0659999999984652,0.8428952085729119,1.5335426967907004,0.3872673766160277,3.2006245845897587,0,Genetic
0.06,0.05,4.0,241,1.1824608423746697e-12,0.066,0.9148275285994856,1.6454670181231157,0.39090901556160557,3.4791861298822413,0,Genetic
0.06,0.05,4.0,242,1.744587571634043e-07,0.066,0.8789797941104426,1.5999547652578419,0.3817340112467243,3.4239211149027393,0,Genetic
0.06,0.05,4.0,243,0.28604649894222267,0.06558022740004772,0.8714044972682529,1.6130455063015725,0.38468314552495714,3.4243883190579223,0,Genetic
0.06,0.05,4.0,244,0.00016486473168282815,0.06599999999999996,0.8281865551246402,1.5007879079114663,0.37921974025827804,3.193099289684895,0,Genetic
0.06,0.05,4.0,245,0.7573116767453935,0.045376320387582554,0.8633428494917452,1.5751351426652203,0.37946601602494184,3.3790487880564797,1,None
0.06,0.05,4.0,246,4.692356158017542e-05,0.066,0.8339396682302992,1.5263594193204777,0.37712578725559914,3.258140058662173,0,Genetic
0.06,0.05,4.0,247,0.9465646310797721,0.01566516701334819,0.844839413863064,1.5600834833165065,0.3946707212664099,3.215677756254876,1,None
0.06,0.05,4.0,248,5.478873195361951e-09,0.066,0.8990766877214054,1.632839479058551,0.37152651438382783,3.6092467061666884,0,Genetic
0.06,0.05,4.0,249,0.30901907215930563,0.06542824670296256,0.8913696450461991,1.617358119267245,0.3796535844192918,3.496141859508684,0,Genetic
0.06,0.05,4.0,250,0.08755117941618248,0.06599631603458435,0.8583141136466138,1.5748702029146708,0.38256860551749045,3.3509166905403847,0,Genetic
0.06,0.05,4.0,251,2.6489505817041002e-14,0.066,0.8498944493721303,1.560040677861915,0.3861491025440266,3.2892885808794294,0,Genetic
0.06,0.05,4.0,252,0.045421693557890115,0.06599973311704806,0.832238536645271,1.5018386935582724,0.3864177412732294,3.1400476388176863,0,Genetic
0.06,0.05,4.0,253,0.16260294294923905,0.06595616902339814,0.8557375569400221,1.574875854930321,0.38439640277051307,3.337668786201625,0,Genetic
0.06,0.05,4.0,254,0.9024907133603197,0.024405251026356878,0.8904636780644678,1.6175225469409487,0.37831498097531857,3.4972945544317318,1,None
0.06,0.05,4.0,255,0.38759595458595536,0.06458490862749346,0.8171715335034544,1.5000492556711387,0.37245205757939753,3.2356038125961137,0,Genetic
0.06,0.05,4.0,256,0.9763102001947004,0.009033590469117555,0.8800955165189004,1.5977243103442587,0.39084206087454887,3.3405917991647893,1,None
0.06,0.05,4.0,257,8.024891685602133e-05,0.066,0.8008387349293057,1.452808780260604,0.3842953737443572,3.029864789032223,0,Genetic
0.06,0.05,4.0,258,0.0612393741686075,0.06599911815853468,0.9373323745866489,1.695019066137228,0.38370576112807586,3.6575403337398633,0,Genetic
0.06,0.05,4.0,259,1.8001330712607303e-08,0.066,0.7999261248788415,1.454186634254739,0.3816369071621584,3.047164382213257,0,Genetic
0.06,0.05,4.0,260,0.0026507527112496184,0.06599999999690441,0.8768835078699528,1.610671336112815,0.3924321311447877,3.354683821388277,0,Genetic
0.06,0.05,4.0,261,0.5026695572494622,0.061996886740646,0.868105473232392,1.5722020192959099,0.3871861607538757,3.3109704860306337,0,Genetic
0.06,0.05,4.0,262,0.29149922009804663,0.0655472930838298,0.801385738162953,1.4589251013958253,0.37388173621275,3.1246803016712756,0,Genetic
0.06,0.05,4.0,263,0.0002434006773409774,0.06599999999999978,0.9195581240050357,1.6690197591664528,0.389202445507027,3.5307452645832873,0,Genetic
0.06,0.05,4.0,264,0.6055795341241329,0.05756757865420017,0.7789855224422806,1.415182244093517,0.3676361641624009,3.053687457344401,0,Genetic
0.06,0.05,4.0,265,0.8852151598487901,0.027499806492849773,0.8977307987658252,1.6279725958848132,0.37013948209775555,3.6202829479709586,1,None
0.06,0.05,4.0,266,0.010915871552015764,0.0659999991097721,0.8460082849102298,1.5284539147861176,0.3741294768324228,3.307066167001533,0,Genetic
0.06,0.05,4.0,267,7.432052860415677e-09,0.066,0.8266458048885513,1.4990947368249083,0.3711842874539729,3.2511993033123443,0,Genetic
0.06,0.05,4.0,268,0.00020383359881820574,0.06599999999999989,0.871196916827971,1.5991102568993676,0.39513263500835405,3.301177061991435,0,Genetic
0.06,0.05,4.0,269,0.09324510183046804,0.06599526007302192,0.8599827573478109,1.5799484699782596,0.3709841451607308,3.4828069874733725,0,Genetic
0.06,0.05,4.0,270,6.94983218425581e-06,0.066,0.8321187099953735,1.5110982255325098,0.40546310405425245,3.006163991560932,0,Genetic
0.06,0.05,4.0,271,0.924749476578148,0.0201474051925615,0.8605508086803109,1.56999004450695,0.3827421132252315,3.324944934078624,1,None
0.06,0.05,4.0,272,7.183893652373757e-13,0.066,0.9301292643949737,1.6568907488222888,0.380794286905314,3.585999923861716,0,Genetic
0.06,0.05,4.0,273,0.3741007380756093,0.0647719337363875,0.9024493784937997,1.635655174335709,0.381520751405531,3.5274104710711116,0,Genetic
0.06,0.05,4.0,274,0.9702097728769555,0.01044410856111008,0.9441540839250631,1.69454938586584,0.37647186378518616,3.7281470402813794,1,None
0.06,0.05,4.0,275,0.0282481133870358,0.06599996007680113,0.8479126976533486,1.5490975458317497,0.3805876870330598,3.3045793444333915,0,Genetic
0.06,0.05,4.0,276,7.880063986325011e-06,0.066,0.8567567896038547,1.5546948628413102,0.38190455098183024,3.3098886821126867,0,Genetic
0.06,0.05,4.0,277,1.4152548204803013e-10,0.066,0.9468845647991849,1.7191173034153875,0.384799698832686,3.7082844071072096,0,Genetic
0.06,0.05,4.0,278,0.22586777605424205,0.06583681334373706,0.9336899717456282,1.7044931450414702,0.39288152064554205,3.5974861344356457,0,Genetic
0.06,0.05,4.0,279,0.32111243913501597,0.06533335280123331,0.8588916841742993,1.5857681261475514,0.3745657646976928,3.4602663322580693,0,Genetic
0.06,0.05,4.0,280,0.6820592960013051,0.05243074292015405,0.8994582520540766,1.6362764370137246,0.3833346374346844,3.5138243537990417,0,Genetic
